ACS_OER_00002_11.txt,system,"To fabricate membrane electrode assemblies (MEAs), 0.1 g of oxide catalyst was added to 0.5 g of Hispec 1860, a commercial platinum-on-carbon catalyst. Aqueous Nafion solution (11.92 wt % solids, 1 mL) was added to produce an ink containing 110 wt % Nafion with respect to oxide catalyst. The ink was then shear-mixed in a planetary mixer using 5 mm diameter yttrium stabilized zirconia beads for 3 min at 3000 rpm. The ink was manually stirred to break apart any sediment at which point it was mixed for a further 5 min in the planetary mixer. This ink was also used for wet cell testing. The ink was screen printed onto a PTFE sheet to give a layer with an overall platinum group metal loading between 0.05 and 0.15 mg cm–2, verified using X-ray fluorescence measurements. The layer was then transferred from the PTFE sheet onto Nafion N117, using a hot press. A Pt/C layer was simultaneously transferred to the opposite side of the Nafion N117 membrane, to produce the catalyst coated membrane. For testing, the catalyst coated membrane was placed between two flow field plates backed with microporous layer coated carbon paper, Toray TGP-H-060. Testing was carried out at 80 °C with 10 psig of humidified H2/N2 gas. The electrochemical surface areas of the platinum in both sides of the catalyst coated membrane were measured with CO stripping voltammetry. Cyclic voltammograms (CVs) were collected, scanning the potential from 0.02 to 1.6 V vs reversible hydrogen electrode at 5 mV s–1. The membrane electrode assembly was then aged by cycling between 0.05 and 1.0 V 500 times at 100 mV s–1. After aging, a final cyclic voltammogram was collected, scanning the potential from 0.02 to 1.6 V at 5 mV s–1."
ACS_OER_00002_12.txt,system,"For liquid cell electrochemical testing, inks were spray coated onto a Toray paper (hydrophobic gas diffusion layer 60) at 0.2 mg cm–2 loading, verified using X-ray fluorescence (XRF) measurements. The buttons were then soaked overnight in an equivalent solution as the test solution (1 M H2SO4 (VWR AVS TITRINORM)) under a vacuum to allow ingress of solution into the gas diffusion layer, ensuring all of the catalyst is in contact with electrolyte. A button was then placed in an electrochemical cell that contained 1 M H2SO4 while being purged with nitrogen (liquid nitrogen off gas) and held at 60 °C. A reversible hydrogen electrode (RHE) (hydrogen bubbled over Pt/C catalyst) and Pt wire was used as a reference and counter electrode, respectively. First, the cell was cycled between 0 and 1.35 V vs RHE at different scan rates (5–300 mV s–1), and then, an activity sweep was performed between 1 and 1.55 V vs RHE at 1 mV s–1. Then, a degradation cycle between 0.6 and 1.35 V vs RHE at 100 mV s–1 for 1000 cycles was performed (∼4 h 10 min). This was chosen as the potential is brought up to the onset of OER, while not forming bubbles, which could affect the results. An end of life activity test was then performed after the degradation cycles equivalent to the start of life (CVs at different scan rates and then an activity sweep). The activity data were iR corrected by taking the high frequency intercept of an impedance scan measured at 1.45 V vs RHE; typical values were between 0.2 and 0.35 Ω. Activity data were normalized to a mass activity by measuring the loading of the ruthenium by XRF and then assuming the ratio of the EDXA results. Degradation was monitored by taking a 1 mL sample of the electrolyte solution at the start of testing and then after the beginning of life (BOL) activity test, degradation test, and end of life (EOL) activity test for inductively coupled plasma mass spectrometry (ICP-MS) analysis. The 1 mL sample was diluted with water to 1 v.% H2SO4, and then, 1 v.% HCl was added. These samples were injected directly into an ICP-MS (Agilent Technologies 7700 series) to obtain the concentration of metal leached into solution."
ACS_OER_00006_7.txt,system,"The electrochemical performance of the catalysts for OER and HER in 1 M KOH was evaluated by linear sweep voltammetry (LSV) and galvanostatic measurements on an Autolab type III potentiostat/galvanostat in the standard three electrode configuration. Following the published best practice of excluding any presence of PGM in the evaluation of non-PGM catalysts,  the three-electrode cell contained a catalyst-loaded NF working electrode, a graphite rod counter electrode, and a 3 M KCl Ag/AgCl reference electrode with a 3 M KCl salt bridge. All measured potentials were converted to the reversible hydrogen electrode (RHE) scale at pH 14 (E = +1.0374 V with respect to the 3 M KCl Ag/AgCl reference electrode). The catalyst activity and stability in OER and HER were measured in a deaerated 1 M KOH solution (pH 14) at 25 °C (under flowing N2 after 30 min of N2 purging). All linear sweep voltammograms were based on the same catalyst loading and scan rate (5 mV s–1) and iR-corrected. The electrochemically active surface areas (ECSAs) of the catalysts were estimated by their double layer capacitance in the non-Faradaic region using scan rates from 5 to 50 mV s–1. The OER and HER activities of 20% Pt/C and IrO2 on NF were also measured for performance benchmarking. The working electrodes for the latter were prepared by ultrasonicating 8 mg Pt/C (or IrO2 powder) and 1 mL polytetrafluoroethylene dispersion in ethanol for 30 min, followed by drop-casting the catalyst ink onto a NF (1 cm × 1 cm) foam and air-drying at room temperature. The catalyst loading was kept at ∼5.0 mg cm–2. Electrolytic cells for water splitting were assembled by using two identical catalyst-loaded nickel foams as the anode and the cathode in 1 M KOH solution. The oxygen and hydrogen gases released were collected and measured to calculate the Faradaic efficiency."
ACS_OER_00013_8.txt,system,"The electrocatalytic activities were carried out using a CHI760E electrochemical workstation with the three-electrode cell, where a saturated calomel electrode (SCE) and a graphite rod were used as the reference and counter electrodes, respectively. The Ni3S2/NF (1 cm × 1 cm) was directly used as the working electrode. For the Pt/C/NF and RuO2/NF, 4 mg of 20% Pt/C or RuO2 was dissolved in 1 mL of a mixture of N-methyl-2-pyrrolidone and H2O (volume ratio is 1:1), and 20 μL of 5% polyvinylidene difluoride solution was added to the mixture with ultrasonic treatment to obtain the homogenous ink. Then, 0.07 mL of ink was loaded onto a piece of 1 cm2 NF 10 times by the drop-coating method (loading mass: 2.8 mg cm–2). KOH (1.0 M) electrolyte was used for the electrochemical tests. All of the potential values versus the reversible hydrogen electrode (RHE) were calculated by the equation: E(RHE) = E(SCE) + 0.0591pH + 0.2415 V. Linear sweep voltammetry (LSV) curves were collected at a scan rate of 2 mV s–1. A 90% iR-correction was applied for all LSV curves. Electrochemical impedance spectroscopy (EIS) was carried out from 100 kHz to 0.1 Hz. Cyclic voltammetry (CV) tests were carried out with various scan rates ranging from 10 to 200 mV s–1 to estimate the electrochemical active surface areas (ECSAs). The CV potential window for HER is 0.1–0.2 V versus RHE, and for OER, it is 1.05–1.15 versus RHE. Amperometric curves and chronopotentiometric tests were conducted to explore the stability of the Ni3S2/NF samples. The multipotential step (from 100 to 800 mV vs RHE) and multicurrent step (from 10 to 100 mA cm–2) were also measured for the HER and OER processes of the Ni3S2/NF samples, respectively. The faradaic efficiency of overall water splitting of Ni3S2/NF-4 was estimated by measuring the experimentally generated gas versus the theoretically calculated value at 1.65 V for 120 min. The amounts of gas were determined by gas chromatography (Fuli, 9790II) connected with a two-electrode cell."
ACS_OER_00016_8_01.txt,system,"The electrochemical tests were conducted on an electrochemical workstation (ChenHua CHI 660D). The measurements for the OER and HER were carried out in a standard three-electrode system at room temperature using 1 M KOH (pH = 14) solution as the electrolyte. A piece of nickel foam (1 cm × 1 cm) sandwiched on a platinum electrode was used as the working electrode, while a graphite rod was employed as the counter electrode and Hg/HgO as the reference electrode. The preparation of the working electrode is displayed in Figure S1 (Supporting Information). Overall water splitting was studied in a two-electrode system utilizing two platinum electrodes sandwiched by a piece of nickel foam (1 cm × 1 cm). For comparison, commercial RuO2@NF (mass loading is 0.68 mg cm–2) and Pt/C(20%)@NF (mass loading is 0.72 mg cm–2) were used as catalysts for the OER and HER, respectively. All of the measured potentials were transformed to reversible hydrogen electrodes (RHE) on the basis of the formula: E(vs RHE) = E(vs Hg/HgO) + 0.098 V + 0.0591 × pH. The scan rate of linear sweep voltammetry (LSV) curves was set at 1 mV s–1, and the Tafel slopes were calculated from relevant polarization curves at a strongly polarized region. Electrochemical impedance spectroscopy (EIS) measurements were tested in the frequency range of 100 000–0.01 Hz at a given overpotential."
ACS_OER_00016_8_02.txt,system,"The stability of materials was determined by chronopotentiometry measurements for 80 h at a constant current density of 200 mA cm–2 for the OER and −10 mA cm–2 for the HER, respectively. In addition, chronoamperometry measurements were adopted to characterize the stability at a constant overpotential for the OER and HER. The Cdl values were obtained by cyclic voltammetry (CV) curves with different scan rates from 20 to 100 mV s–1 in the potential range of 1.123–1.223 V versus RHE. All of the above measurements were calibrated with 85% iR compensation except for CV. The calculation of the turnover frequency (TOF) is shown below. The values of TOF are calculated according to eq 1 assuming that all Ni and V ions in the catalysts are active and contribute to the catalytic reaction. (1)Here, j is the measured current density (mA cm–2), A is the area of the electrode, F is the Faraday constant (96485.3 C mol–1), and m is the number of moles of catalysts that are loaded on nickel foam, which is calculated from inductively coupled plasma optical emission spectrometry (ICP-OES) results. All of the electrochemical measurements were carried out in air. Electrochemical surface areas (ECSAs) are calculated based on eq 2."
ACS_OER_00023_10.txt,system,"The electrochemical tests were obtained using a PARSTAT MC-1000 electrochemical workstation. The prepared NiO@NiMoO4 nanosheets with 1.4 mg cm–2, NiO nanosheets with 0.3 mg cm–2, and NiMoO4 with 1.0 mg cm–2 on the nickel foam were directly used as electrodes. The Hg/HgO electrode and platinum sheet were used as the reference electrode and the counter electrode, respectively. OER tests were performed in an O2–-purged aqueous solution of 1 M KOH in polypropylene beakers. All linear sweep voltammetry (LSV) curves were tested at a scanning rate of 5 mV s–1. All polarization potentials reported here are iR-compensated and converted to the reversible hydrogen electrode (RHE), and current densities are per geometric area. Chronopotentiometry was measured at 10 mA cm–2 for 12 h. The uncompensated solution resistance (Ru) was determined between the frequency range 0.01 Hz to 100 kHz with a 5 mV amplitude."
ACS_OER_00026_15.txt,system,"Electrochemical measurements were performed using a three-electrode system connected to an Autolab PGSTAT302N electrochemical workstation at room temperature. A rotating disk working electrode (WE) made of glassy carbon (GC, PINE, 5 mm diameter, 0.196 cm2) was used. Catalyst powder (5 mg) and carbon powder (Vulcan XC72, 5 mg) were dispersed in a mixture of water (750 μL), ethanol (250 μL), and Nafion solution (40 μL) under continuous ultrasonication. Subsequently, 8 μL of the catalyst ink was transferred to a polished GC electrode and allowed to dry naturally. A Hg/HgO electrode in 1 M KOH aqueous solution was used as the reference electrode, and a platinum wire counter electrode was placed in a fritted glass tube. The electrolyte was an aqueous solution of 1 M KOH, saturated with oxygen, and bubbled for 30 min before each test. OER polarization curves were obtained at a scan rate of 5 mV s–1 in O2-saturated 1 M KOH solutions. All potential versus RHE is in line with the equation E(RHE) = E(Hg/HgO) + 0.059pH + 0.096 V. The pH of the 1 M KOH aqueous solution at room temperature was 13.60."
ACS_OER_00034_14.txt,system,"The electrocatalytic properties were evaluated in a typical three-electrode setup at ambient temperature using a CHI 660E electrochemical workstation, in which the samples were used directly as working electrodes (geometric area: 0.25 cm2), and a high-purity graphite rod and an Hg/HgO electrode were the counter and reference electrodes, respectively. For a more accurate comparison, the MOF powders were examined for reference. The catalyst suspension was prepared by ultrasonically assisted dispersion of 5 mg of the MOF in 1 mL of a solution containing 0.96 mL of isopropyl alcohol and 40 μL of a 5 wt % Nafion solution. Then 250 μL of the above suspension was dropped on the cleaned Ni foam electrode (0.25 cm2) as the working electrode. All of the potentials were referenced to the RHE, according to ERHE = EHg/HgO + 0.098 + 0.059 × pH. Linear sweep voltammetry (LSV) (95% IR compensation), cyclic voltammetry (CV), electrochemical impedance spectroscopy (EIS), chronopotentiometry, and multicurrent step curves were recorded in 1 M KOH. The electrochemically active surface areas (ECSAs) were determined via the CV method."
ACS_OER_00036_13.txt,system,"The electrocatalytic performance of the prepared material was evaluated using a three-electrode system. The three-electrode system consisted of a working electrode, a reference electrode (Ag/AgCl), and a counter electrode (graphite rod). The synthesized material was coated on a Ni foam substrate. Before that, Ni foam was treated with HCl (1 M), and the acid was further washed by sonicating it with distilled water and was finally sonicated with ethanol for 15 min and dried in an oven for 6 h. The electrochemical performance was studied by mixing the active materials (80 wt %), carbon black (10 wt %), and PVDF (10 wt %) as the binder. They were homogenously mixed in NMP, and then, the slurry was coated on nickel foam (1 × 1 cm2). It was then dried in an oven at 60 °C overnight. The mass of the dried foam was noted and taken for OER studies. The mass loading of the catalyst was found to be 2.2 mg/cm2."
